score,is_answered,owner_rep,owner_accept_rate,title_len,body_length,num_codeblocks,len_codeblocks,code/text,num_tags
4,True,573,50,51,1641,3,43,0.026203534430225474,1
2,False,177,0,48,583,1,12,0.02058319039451115,3
-2,False,1,0,76,484,0,0,0.0,2
1,False,8153,67,55,529,2,115,0.21739130434782608,2
1,False,95,0,43,2240,0,0,0.0,2
-1,True,129,0,124,619,0,0,0.0,5
-1,False,1,0,47,76,0,0,0.0,4
-1,True,132,0,40,263,3,128,0.4866920152091255,3
1,False,854,68,56,2177,0,0,0.0,4
1,True,11,0,32,904,0,0,0.0,5
-1,False,1,0,95,344,0,0,0.0,1
1,True,142,75,62,1832,0,0,0.0,3
5,False,1697,74,84,566,0,0,0.0,4
-1,False,19,0,76,1184,0,0,0.0,1
-1,False,1,0,67,3163,0,0,0.0,4
1,True,27,0,74,461,0,0,0.0,3
2,False,29,0,55,670,0,0,0.0,1
1,False,11,0,104,532,0,0,0.0,3
1,True,31,0,43,231,0,0,0.0,4
-2,True,5,0,59,420,0,0,0.0,2
1,False,21,0,61,1550,0,0,0.0,5
14,True,896,0,47,1095,1,85,0.0776255707762557,2
2,False,3474,0,38,689,1,18,0.026124818577648767,2
3,True,71,0,63,4056,0,0,0.0,5
1,True,15,0,87,528,0,0,0.0,4
2,True,1083,43,86,1200,4,369,0.3075,5
3,True,2206,100,40,12482,0,0,0.0,4
2,False,719,0,61,3102,0,0,0.0,5
-1,True,17,0,31,988,0,0,0.0,3
2,True,531,0,60,496,3,33,0.06653225806451613,3
4,True,43,0,59,1962,0,0,0.0,4
1,True,25,0,71,249,0,0,0.0,5
-3,False,1,0,48,838,0,0,0.0,3
2,True,21,0,99,801,1,30,0.03745318352059925,4
-1,False,886,0,68,4017,0,0,0.0,5
1,True,147,0,57,932,0,0,0.0,4
5,True,1241,0,80,1278,0,0,0.0,4
4,True,169,0,20,358,4,80,0.22346368715083798,3
9,True,121,0,75,334,3,93,0.27844311377245506,4
10,True,712,64,63,406,0,0,0.0,2
1,False,46,0,77,191,0,0,0.0,3
3,True,55,0,41,1220,3,86,0.07049180327868852,5
1,False,318,0,31,400,0,0,0.0,3
3,False,61,0,89,2821,7,271,0.09606522509748316,4
1,False,510,0,58,658,2,15,0.022796352583586626,2
3,True,1740,92,40,567,5,111,0.19576719576719576,1
10,True,14263,77,83,2280,17,570,0.25,2
2,True,31,0,63,4354,0,0,0.0,3
1,True,11,0,42,1537,0,0,0.0,3
1,False,31,0,83,613,0,0,0.0,4
2,False,41,0,48,961,2,26,0.027055150884495317,3
1,True,191,0,62,327,2,46,0.14067278287461774,2
2,True,4017,0,61,2505,0,0,0.0,1
-2,True,89,0,48,547,1,7,0.012797074954296161,1
2,True,21,0,64,625,0,0,0.0,3
4,False,41,0,124,1845,9,398,0.2157181571815718,2
4,True,316,0,45,651,1,15,0.02304147465437788,3
9,True,12347,61,69,747,1,103,0.13788487282463185,5
6,True,61,0,80,935,0,0,0.0,4
1,True,11,0,56,359,1,41,0.11420612813370473,4
10,True,11729,43,54,748,2,47,0.06283422459893048,3
3,True,3107,67,73,1659,7,95,0.05726341169379144,3
1,False,85,0,80,6091,0,0,0.0,5
6,True,142,0,59,865,1,40,0.046242774566473986,5
1,False,1685,80,36,917,3,76,0.08287895310796074,3
3,True,345,0,75,648,0,0,0.0,5
1,False,2957,0,42,1076,0,0,0.0,3
2,True,643,76,79,1702,0,0,0.0,4
-4,True,0,0,45,350,0,0,0.0,2
4,True,51,0,79,1075,0,0,0.0,2
2,True,617,0,91,1365,0,0,0.0,2
4,True,41,0,134,2584,1,22,0.008513931888544891,2
1,True,90,0,84,1519,4,304,0.20013166556945358,5
2,True,65,0,36,254,0,0,0.0,1
1,False,9,0,43,727,0,0,0.0,4
2,False,69,0,42,345,6,57,0.16521739130434782,4
3,True,1285,38,76,653,0,0,0.0,4
-2,False,76,74,42,213,0,0,0.0,4
1,True,365,36,70,779,0,0,0.0,4
1,True,31,0,45,7530,2,27,0.0035856573705179283,1
20,True,1546,0,90,2714,10,220,0.08106116433308769,4
-1,False,99,0,31,328,1,102,0.31097560975609756,3
2,False,21,0,84,1654,0,0,0.0,2
1,True,65,0,68,445,0,0,0.0,2
3,True,207,0,36,841,17,105,0.1248513674197384,4
-3,False,1,0,61,669,0,0,0.0,2
-1,False,116,71,35,892,10,83,0.0930493273542601,1
3,True,8766,63,72,460,2,50,0.10869565217391304,3
-1,False,1,0,119,4125,16,110,0.02666666666666667,2
1,False,4071,68,33,2400,8,124,0.051666666666666666,5
2,False,347,0,58,196,1,13,0.0663265306122449,4
1,False,51,0,23,228,0,0,0.0,1
-1,True,103,0,92,707,2,194,0.2743988684582744,2
7,True,7176,79,63,1426,0,0,0.0,3
1,True,5207,76,47,559,2,21,0.03756708407871199,3
1,True,1079,70,71,1483,0,0,0.0,5
-1,False,111,0,54,4024,2,83,0.02062624254473161,5
1,False,436,0,116,3436,17,262,0.07625145518044238,5
-1,True,56,0,49,575,0,0,0.0,3
1,False,1626,50,70,1475,0,0,0.0,5
-1,True,31,0,136,1685,0,0,0.0,5
1,True,67,0,42,1517,8,101,0.06657877389584707,2
4,True,19976,55,77,274,3,105,0.38321167883211676,2
11,True,385,0,55,982,7,64,0.06517311608961303,3
1,True,83,0,38,1984,0,0,0.0,3
1,True,49,0,58,834,0,0,0.0,5
3,True,24466,50,47,1186,2,29,0.024451939291736932,2
1,True,603,0,49,5433,11,247,0.04546291183508191,4
1,True,37,0,51,1896,5,43,0.02267932489451477,2
-1,True,3,0,75,1615,0,0,0.0,2
1,True,358,0,42,328,0,0,0.0,3
1,True,59797,43,61,752,0,0,0.0,3
1,True,672,0,38,3060,0,0,0.0,4
-1,False,1,0,17,902,0,0,0.0,2
1,True,657,0,119,798,1,91,0.11403508771929824,4
1,True,41,0,92,860,1,54,0.06279069767441861,1
1,True,25,0,139,1699,2,218,0.12831077104178928,5
1,False,1314,75,71,503,0,0,0.0,2
1,True,371,75,31,1259,8,175,0.13899920571882446,3
1,False,35,0,35,672,2,32,0.047619047619047616,1
1,True,1797,55,58,248,0,0,0.0,3
1,False,61,0,45,891,4,184,0.20650953984287318,2
1,False,853,79,90,3951,1,69,0.017463933181473046,4
2,True,2784,63,119,1091,0,0,0.0,2
2,True,191,0,57,1866,6,52,0.027867095391211148,1
-1,True,17,0,40,156,1,17,0.10897435897435898,2
1,True,621,10,92,489,0,0,0.0,2
-3,True,185,0,49,981,6,141,0.1437308868501529,3
1,True,127,0,22,1328,0,0,0.0,1
3,True,518,0,69,324,0,0,0.0,4
-1,False,453,0,41,651,5,261,0.4009216589861751,3
4,True,381,50,91,130,0,0,0.0,1
3,True,2025,0,52,2335,4,182,0.07794432548179872,5
1,False,31,0,45,510,0,0,0.0,2
3,True,790,0,50,301,6,61,0.2026578073089701,3
2,True,3068,83,36,423,2,128,0.30260047281323876,4
1,False,3557,0,100,7437,7,515,0.06924835283044238,4
-3,True,42,0,24,1394,6,1983,1.4225251076040173,4
2,True,25,0,60,407,0,0,0.0,4
3,True,313,0,62,1833,2,139,0.07583196944899072,4
1,True,11,0,33,1330,0,0,0.0,4
-1,False,1,0,73,513,0,0,0.0,2
2,True,17,0,68,818,1,64,0.07823960880195599,5
1,False,17,0,66,2215,0,0,0.0,1
-3,True,300,0,38,570,0,0,0.0,4
-1,False,3,0,46,271,0,0,0.0,2
1,True,11441,51,86,1220,11,117,0.0959016393442623,4
1,True,6012,0,112,10490,4,27,0.0025738798856053385,4
1,False,2242,71,89,449,3,249,0.5545657015590201,2
-1,True,1,0,53,1157,1,50,0.043215211754537596,5
2,False,19,0,77,665,2,8,0.012030075187969926,2
-2,False,27,0,37,942,0,0,0.0,1
2,True,3276,44,55,248,1,1,0.004032258064516129,3
-2,False,1,0,34,211,0,0,0.0,3
2,True,16575,79,100,281,1,6,0.021352313167259787,2
1,True,2473,68,47,649,2,17,0.026194144838212634,3
2,True,173,0,87,1482,2,352,0.23751686909581646,5
1,True,350,0,42,855,4,167,0.1953216374269006,3
1,True,105,0,55,1141,9,119,0.10429447852760736,2
4,True,928,71,70,857,0,0,0.0,3
-1,True,354,0,84,3926,0,0,0.0,5
3,True,743,0,41,973,4,4,0.0041109969167523125,2
-1,True,9,0,45,1094,0,0,0.0,1
1,True,583,0,44,3453,0,0,0.0,2
-1,True,539,0,53,578,0,0,0.0,2
1,False,4018,89,58,2649,2,20,0.007550018875047188,5
1,True,101,0,52,943,2,29,0.030752916224814422,4
2,True,119,0,67,443,0,0,0.0,5
-2,False,13,0,77,607,0,0,0.0,2
1,False,3196,63,63,1079,3,38,0.03521779425393883,2
1,False,11,0,144,2538,0,0,0.0,5
-2,True,699,0,86,366,0,0,0.0,4
-1,True,89,0,55,808,4,74,0.09158415841584158,5
2,False,23,0,46,1003,0,0,0.0,4
1,True,13,0,76,2672,0,0,0.0,2
-1,True,37867,100,17,1106,6,114,0.10307414104882459,2
1,True,1931,12,33,844,0,0,0.0,2
1,True,341,0,41,205,0,0,0.0,3
1,True,1195,0,69,674,1,125,0.18545994065281898,2
1,True,17908,94,92,646,17,261,0.4040247678018576,5
3,True,489,0,82,843,0,0,0.0,3
1,True,13,0,42,328,0,0,0.0,3
-1,True,135,0,47,1012,1,36,0.03557312252964427,2
1,True,11,0,76,648,0,0,0.0,2
-1,True,153,0,73,1094,0,0,0.0,5
-3,True,57,0,25,367,0,0,0.0,1
2,True,83,0,34,1190,1,8,0.0067226890756302525,5
3,False,875,100,115,1197,2,18,0.015037593984962405,5
1,False,212,0,29,416,1,9,0.021634615384615384,2
1,True,19976,55,64,330,6,110,0.3333333333333333,2
1,False,389,27,57,504,0,0,0.0,4
-2,False,19,0,44,479,0,0,0.0,1
-1,True,3,0,55,330,1,37,0.11212121212121212,2
1,True,134,33,49,206,0,0,0.0,1
1,True,94,0,52,148,0,0,0.0,5
1,True,447,36,40,647,0,0,0.0,2
3,True,10199,85,70,449,2,10,0.022271714922048998,3
1,True,23,0,20,340,0,0,0.0,3
-3,False,53,0,43,343,2,182,0.5306122448979592,4
-2,True,5,0,91,275,1,3,0.01090909090909091,2
1,False,2235,64,34,895,0,0,0.0,4
1,True,69,0,52,772,0,0,0.0,4
-1,True,737,0,34,813,0,0,0.0,2
2,True,69,0,63,1277,0,0,0.0,3
2,True,23,0,106,2929,0,0,0.0,2
2,True,99,0,49,449,0,0,0.0,2
2,True,373,0,52,724,1,455,0.6284530386740331,4
-1,True,23,0,96,565,0,0,0.0,2
2,True,117,0,61,1158,0,0,0.0,4
-1,True,107,0,55,1539,2,21,0.01364522417153996,3
1,True,95,0,83,1149,0,0,0.0,5
1,False,1937,64,58,617,1,24,0.03889789303079417,3
-1,True,41,0,56,975,2,46,0.04717948717948718,2
3,True,10343,96,39,785,0,0,0.0,2
1,True,10119,79,60,1855,6,168,0.09056603773584905,1
2,True,886,0,48,2295,8,141,0.06143790849673202,4
-1,False,159,60,56,554,0,0,0.0,3
-2,True,1,0,62,661,4,15,0.0226928895612708,1
-1,False,1,0,25,3390,0,0,0.0,3
-2,False,19,0,40,440,0,0,0.0,1
-1,True,1,0,55,220,0,0,0.0,4
-3,True,15,0,38,427,2,8,0.01873536299765808,2
1,True,616,67,58,403,0,0,0.0,2
2,False,55,0,40,1314,0,0,0.0,5
2,True,450,0,60,180,4,28,0.15555555555555556,5
1,True,880,50,71,974,0,0,0.0,5
-1,True,0,0,44,995,1,20,0.020100502512562814,1
6,True,123,0,60,313,1,24,0.07667731629392971,2
1,False,676,29,40,3150,1,102,0.03238095238095238,3
1,True,19,0,94,655,2,2,0.0030534351145038168,1
1,True,101,0,50,638,0,0,0.0,4
4,True,13316,29,42,2332,4,115,0.049313893653516294,5
1,True,25,0,30,769,0,0,0.0,2
2,True,71,0,44,1104,0,0,0.0,5
-3,True,1,0,64,849,0,0,0.0,4
2,True,21,0,148,1077,0,0,0.0,3
2,True,27,0,35,1300,7,78,0.06,4
-3,True,55,0,27,970,0,0,0.0,5
1,True,15,0,46,1002,0,0,0.0,4
2,True,79,0,54,1292,6,113,0.08746130030959752,3
2,True,21406,64,70,337,3,104,0.3086053412462908,1
1,True,101,0,60,483,0,0,0.0,4
-1,False,9,0,34,757,0,0,0.0,1
1,True,50,0,72,651,0,0,0.0,2
1,True,2755,37,63,657,0,0,0.0,1
2,True,103,0,67,443,0,0,0.0,3
1,True,11,0,128,291,0,0,0.0,2
2,True,41,0,46,637,0,0,0.0,2
-3,True,1179,0,53,368,10,118,0.32065217391304346,3
2,True,135,0,66,467,0,0,0.0,5
1,True,159,0,162,776,2,496,0.6391752577319587,5
2,True,87,0,52,489,1,40,0.081799591002045,2
1,True,3632,100,33,1472,3,52,0.035326086956521736,3
1,True,1212,71,40,247,0,0,0.0,1
1,False,23,0,51,119,0,0,0.0,2
1,True,29,0,60,1379,0,0,0.0,1
1,True,0,0,51,409,1,22,0.05378973105134474,3
1,True,35,0,151,458,0,0,0.0,2
2,True,111,0,63,400,0,0,0.0,3
3,True,1255,0,27,645,0,0,0.0,1
1,True,61,0,112,1184,0,0,0.0,4
1,True,1540,75,44,1332,0,0,0.0,2
-1,True,27,33,57,692,0,0,0.0,3
2,True,69,0,61,967,1,79,0.08169596690796277,1
1,True,93,0,37,246,0,0,0.0,3
6,True,355,0,86,471,0,0,0.0,3
1,False,7242,0,58,1737,8,184,0.10592976396085205,1
-2,True,6459,55,50,362,0,0,0.0,1
1,True,117,0,36,613,0,0,0.0,5
2,True,23,0,40,237,2,133,0.5611814345991561,4
-1,True,137,0,67,980,0,0,0.0,3
1,False,31,0,90,984,0,0,0.0,1
-2,True,89,0,41,198,0,0,0.0,4
-1,True,121,0,57,113,0,0,0.0,1
1,False,21,0,50,3721,1,11,0.002956194571351787,3
1,True,115,0,53,2453,1,37,0.015083571137382797,1
1,True,141,0,46,1621,0,0,0.0,5
1,True,13,0,71,474,0,0,0.0,1
-1,True,106296,92,26,263,1,16,0.060836501901140684,5
2,True,122,0,70,1185,4,44,0.03713080168776371,5
-1,False,1,0,56,722,0,0,0.0,2
-1,True,3,0,74,804,0,0,0.0,2
-2,True,0,0,52,2136,0,0,0.0,3
-1,True,13,0,53,504,1,55,0.10912698412698413,4
4,False,2628,45,41,260,1,38,0.14615384615384616,2
1,True,1522,72,41,510,2,26,0.050980392156862744,2
1,True,119,0,74,634,4,24,0.03785488958990536,3
-1,True,21,0,91,442,0,0,0.0,2
1,False,43,0,148,951,1,19,0.019978969505783387,3
1,False,21,0,53,372,0,0,0.0,2
1,False,21,0,33,875,0,0,0.0,2
1,False,1187,0,138,3656,0,0,0.0,1
-3,True,85,0,44,487,1,208,0.4271047227926078,2
-1,True,1,0,21,1234,0,0,0.0,1
1,True,0,0,63,1533,0,0,0.0,2
1,True,165,0,53,981,2,24,0.024464831804281346,1
-2,True,319,80,57,651,0,0,0.0,2
1,False,89,0,60,804,6,125,0.15547263681592038,5
3,True,102,0,29,329,0,0,0.0,1
1,True,6308,0,65,447,4,38,0.08501118568232663,5
2,False,488,0,66,713,2,58,0.08134642356241234,4
2,True,959,0,22,543,3,53,0.09760589318600368,5
3,True,141,0,62,584,4,173,0.2962328767123288,2
1,False,101,0,61,637,0,0,0.0,4
-2,False,1675,0,67,193,0,0,0.0,2
1,True,985,0,41,98,0,0,0.0,4
3,True,95,0,79,1396,0,0,0.0,2
11,True,779,0,66,1015,3,120,0.11822660098522167,3
4,True,2599,82,63,1631,0,0,0.0,4
5,True,39155,53,63,623,4,37,0.0593900481540931,3
3,True,527,79,74,966,4,72,0.07453416149068323,4
-1,True,13,0,54,110,0,0,0.0,2
7,True,1508,0,64,1352,0,0,0.0,4
1,True,111,0,41,342,1,12,0.03508771929824561,4
7,True,10654,87,69,785,3,48,0.061146496815286625,5
1,False,11,0,51,233,0,0,0.0,1
3,True,113310,72,50,438,5,100,0.228310502283105,4
1,False,154,0,71,679,1,75,0.11045655375552282,3
4,False,19405,0,95,388,2,108,0.27835051546391754,4
2,True,328,0,47,588,0,0,0.0,3
1,True,161,0,54,223,1,5,0.02242152466367713,3
1,True,555,0,64,746,6,96,0.128686327077748,2
5,True,8260,65,82,555,0,0,0.0,3
1,False,11,0,52,1326,1,104,0.0784313725490196,1
-1,True,63,0,117,804,0,0,0.0,4
2,True,21,0,91,1030,2,16,0.015533980582524271,3
1,True,31,0,78,553,0,0,0.0,3
-2,True,49,0,16,1044,0,0,0.0,1
3,True,2860,90,66,705,0,0,0.0,5
1,True,135,75,92,2331,0,0,0.0,5
1,True,0,0,31,1123,0,0,0.0,5
1,True,109,0,63,325,0,0,0.0,2
2,True,69,0,43,928,5,86,0.09267241379310345,5
1,True,43,0,48,305,0,0,0.0,5
4,True,515,26,164,519,1,128,0.2466281310211946,5
1,False,141,0,115,7703,8,669,0.08684927950149292,4
2,True,438,0,85,425,5,34,0.08,4
1,True,3585,97,27,449,2,18,0.0400890868596882,2
5,True,53,0,109,889,0,0,0.0,4
3,True,1836,38,82,546,0,0,0.0,4
2,True,319,0,69,2625,6,586,0.22323809523809524,5
16,True,369,0,64,209,0,0,0.0,2
2,True,134,0,63,1463,1,31,0.021189336978810664,5
2,False,7475,97,22,1021,8,83,0.08129285014691479,2
5,True,1456,100,43,146,0,0,0.0,4
1,True,21,0,92,5831,18,142,0.024352598182129995,5
1,False,1501,0,55,648,7,44,0.06790123456790123,2
1,False,11,0,36,513,0,0,0.0,2
-1,True,37,0,67,538,0,0,0.0,4
-1,False,145,0,61,316,0,0,0.0,5
2,True,12257,82,77,575,0,0,0.0,2
2,True,59,0,44,258,7,16,0.06201550387596899,4
3,True,31,0,61,761,1,46,0.06044678055190539,3
1,True,27,0,83,1546,0,0,0.0,3
1,True,8160,56,75,1030,0,0,0.0,4
3,True,3480,0,80,4996,1,14,0.0028022417934347476,3
-3,True,25,0,71,1834,0,0,0.0,2
3,True,530,0,68,341,5,116,0.34017595307917886,5
1,False,11,0,109,1956,0,0,0.0,4
1,False,31,0,52,400,0,0,0.0,3
2,True,1551,78,91,400,0,0,0.0,4
-1,True,67,0,47,2468,0,0,0.0,3
2,True,163,0,70,4871,1,24,0.004927119687949086,5
3,True,35634,0,67,140,0,0,0.0,4
-1,True,19,0,50,3916,0,0,0.0,3
2,True,41,0,50,1747,1,25,0.014310246136233544,5
1,True,27,0,53,2802,0,0,0.0,4
-2,True,103,0,110,697,0,0,0.0,3
1,True,3114,81,41,365,2,66,0.18082191780821918,2
1,True,1140,72,95,1517,0,0,0.0,3
1,False,31,0,33,1884,0,0,0.0,2
1,True,1220,82,54,907,2,55,0.06063947078280044,3
1,False,76018,83,72,1625,3,22,0.01353846153846154,5
3,True,35,0,57,4383,1,5,0.0011407711613050423,5
1,True,11,0,66,2916,0,0,0.0,3
-1,True,9,0,68,806,0,0,0.0,5
1,False,257,38,64,648,0,0,0.0,5
1,False,35,0,62,1967,0,0,0.0,4
1,True,11,0,72,2145,0,0,0.0,3
1,True,25,0,54,530,0,0,0.0,3
20,True,10093,91,128,563,14,32,0.056838365896980464,4
2,True,61,0,76,361,0,0,0.0,1
1,True,137,0,27,324,0,0,0.0,3
6,True,614,0,62,6581,0,0,0.0,5
4,False,41,0,46,1157,11,239,0.2065687121866897,4
2,False,21,0,70,386,0,0,0.0,4
2,False,31,0,72,359,0,0,0.0,1
6,True,264,0,44,134,2,14,0.1044776119402985,4
1,True,21,0,63,348,0,0,0.0,3
1,False,53,0,122,602,0,0,0.0,2
1,True,1751,100,52,3104,6,82,0.026417525773195876,3
-1,True,15,0,66,217,0,0,0.0,3
2,True,5737,64,60,1551,7,208,0.134107027724049,3
-3,False,1,0,42,122,0,0,0.0,4
3,True,87,0,37,1772,0,0,0.0,3
-2,False,1,0,43,442,0,0,0.0,1
1,False,0,0,74,1369,1,11,0.008035062089116142,2
3,False,35,0,37,155,0,0,0.0,3
1,True,51,0,44,193,1,78,0.40414507772020725,1
1,False,71,0,34,1051,8,88,0.08372978116079924,3
1,True,14869,0,83,2468,3,47,0.019043760129659644,5
1,True,131,0,97,953,3,206,0.2161594963273872,3
2,True,21,0,100,2456,0,0,0.0,5
-1,False,1,0,33,201,0,0,0.0,2
1,True,982,41,65,742,9,25,0.03369272237196765,5
1,True,192,0,136,1024,11,102,0.099609375,3
3,True,31,0,94,690,0,0,0.0,4
1,False,11,0,60,1182,0,0,0.0,3
-1,False,11,0,133,2286,0,0,0.0,3
3,True,99,0,47,404,0,0,0.0,2
2,True,55,0,86,176,2,65,0.3693181818181818,4
4,True,73,80,72,2681,2,20,0.007459903021260724,4
1,True,45,0,34,1233,0,0,0.0,3
1,False,11,0,77,1503,0,0,0.0,3
1,True,1180,0,42,820,3,30,0.036585365853658534,2
2,True,133,0,61,870,1,15,0.017241379310344827,2
1,True,1330,0,82,817,0,0,0.0,3
-1,False,13,0,53,483,0,0,0.0,5
2,True,483,0,48,428,1,89,0.20794392523364486,3
1,True,2373,0,50,981,0,0,0.0,5
-3,True,1,0,33,497,0,0,0.0,1
1,True,151,0,53,2374,0,0,0.0,2
-1,False,6136,95,83,1848,6,311,0.1682900432900433,3
1,False,11,0,69,3500,0,0,0.0,4
2,True,6071,60,67,2284,0,0,0.0,3
1,True,504,22,48,227,0,0,0.0,1
1,True,357,0,39,1009,1,5,0.004955401387512388,2
1,True,322,0,47,283,1,37,0.13074204946996468,4
1,True,1040,77,55,936,2,4,0.004273504273504274,2
1,True,77,0,46,1151,0,0,0.0,4
1,True,601,40,53,1050,10,283,0.2695238095238095,2
2,True,115,0,65,940,2,37,0.039361702127659576,1
2,True,357,25,64,812,1,55,0.06773399014778325,5
2,False,31,0,102,568,9,109,0.19190140845070422,3
-1,True,1,0,55,1040,9,94,0.09038461538461538,2
-2,False,5,0,80,264,0,0,0.0,3
4,True,68,0,35,1765,3,21,0.01189801699716714,5
1,False,67,0,95,768,0,0,0.0,5
1,True,21,0,54,841,0,0,0.0,4
-1,True,23,0,54,197,1,87,0.4416243654822335,4
1,True,567,0,81,844,4,63,0.07464454976303317,3
1,True,439,20,50,914,0,0,0.0,3
1,True,2193,64,56,301,0,0,0.0,2
1,True,280,0,58,4635,0,0,0.0,3
3,False,790,79,45,2345,0,0,0.0,2
1,True,39,0,54,376,4,48,0.1276595744680851,3
1,False,11,0,67,607,1,4,0.006589785831960461,3
-1,False,0,0,72,1877,0,0,0.0,4
1,False,111,0,53,677,0,0,0.0,3
2,False,21,0,64,1187,0,0,0.0,5
2,True,151,0,55,1713,1,52,0.030356100408639813,2
-1,True,27,0,53,296,1,10,0.033783783783783786,2
3,False,211,0,69,6444,1,85,0.01319056486654252,5
-1,False,53,0,96,3496,0,0,0.0,3
2,False,9278,68,57,1947,0,0,0.0,2
-2,False,1,0,22,237,0,0,0.0,3
1,True,5806,0,146,1079,10,73,0.06765523632993513,5
2,True,133,0,59,410,0,0,0.0,5
1,True,1519,50,46,713,0,0,0.0,3
1,True,11,0,53,287,1,23,0.08013937282229965,3
1,True,11,0,47,2362,1,8,0.003386960203217612,1
1,False,11,0,43,508,1,4,0.007874015748031496,2
-1,True,19,0,73,594,0,0,0.0,3
1,False,39,0,45,953,0,0,0.0,5
-1,True,7149,61,41,1403,7,145,0.10334996436208126,3
1,False,35,0,78,1283,0,0,0.0,4
-1,True,1152,0,51,411,0,0,0.0,2
2,True,7725,65,43,2116,7,87,0.04111531190926276,5
-2,False,11,0,58,2448,0,0,0.0,4
1,True,507,0,58,468,16,93,0.1987179487179487,4
1,True,117,0,62,650,0,0,0.0,5
3,True,663,92,47,1041,2,34,0.03266090297790586,3
-1,True,4915,68,53,451,6,72,0.15964523281596452,3
1,True,867,0,29,1358,0,0,0.0,3
-1,True,3,0,46,219,0,0,0.0,1
-2,True,5,0,84,768,0,0,0.0,5
7,True,363,0,29,2222,1,96,0.043204320432043204,1
-1,True,3,0,26,415,0,0,0.0,2
1,False,2999,57,68,1271,0,0,0.0,2
-1,True,1,0,98,654,0,0,0.0,3
-1,True,37,0,48,535,0,0,0.0,3
1,True,0,0,56,2271,0,0,0.0,3
-1,True,1,0,41,338,0,0,0.0,1
2,True,23,0,75,1397,6,99,0.07086614173228346,5
1,False,11,0,66,421,0,0,0.0,3
1,False,11,0,67,995,0,0,0.0,4
1,True,25,0,37,589,1,18,0.030560271646859084,4
-2,True,0,0,76,862,2,170,0.19721577726218098,1
-1,False,1,0,55,2535,0,0,0.0,5
-1,True,43,0,18,314,0,0,0.0,2
-1,False,29,0,69,344,1,43,0.125,2
1,True,9252,60,72,651,0,0,0.0,3
-1,True,1,0,53,309,0,0,0.0,4
2,True,25,0,82,852,0,0,0.0,2
-1,False,1,0,61,95,3,45,0.47368421052631576,3
1,True,13,0,74,707,8,97,0.1371994342291372,2
2,True,1,0,54,741,0,0,0.0,2
2,True,43,0,93,1171,0,0,0.0,4
1,True,297,0,42,498,0,0,0.0,5
2,True,65,0,43,557,0,0,0.0,1
-1,False,1,0,73,3918,0,0,0.0,4
2,True,23,0,54,1421,5,413,0.29064039408866993,3
2,False,39,0,45,1939,0,0,0.0,5
1,True,46786,86,81,1269,4,83,0.06540583136327817,4
4,False,53,0,40,1826,0,0,0.0,4
-2,False,1,0,32,1532,0,0,0.0,1
-1,True,5,0,56,494,0,0,0.0,2
1,True,21,0,39,667,2,14,0.020989505247376312,3
1,True,153,0,39,479,0,0,0.0,2
2,True,306,0,35,822,1,200,0.24330900243309003,4
-2,True,3,0,79,584,0,0,0.0,2
-1,True,21,0,59,830,0,0,0.0,3
1,False,67,0,62,912,0,0,0.0,4
1,True,809,0,67,281,1,5,0.017793594306049824,4
2,True,22884,0,88,601,14,117,0.194675540765391,2
2,True,67,0,82,222,0,0,0.0,5
2,True,919,47,55,622,0,0,0.0,2
2,True,337,0,78,1905,11,242,0.12703412073490813,3
3,True,5337,57,70,455,1,7,0.015384615384615385,5
-1,False,33,0,57,1770,0,0,0.0,4
-1,False,53,0,50,385,0,0,0.0,4
3,True,43,0,88,304,0,0,0.0,4
1,True,13176,54,43,258,0,0,0.0,1
-2,True,7,0,56,280,0,0,0.0,3
-1,True,37,0,45,510,0,0,0.0,3
2,True,53,0,64,2234,1,3,0.0013428827215756492,3
3,False,31,0,54,757,1,105,0.13870541611624834,4
1,True,788,94,85,1142,1,40,0.03502626970227671,3
1,False,444,0,97,1181,0,0,0.0,4
1,True,177,0,61,339,0,0,0.0,3
1,True,24198,69,78,917,3,111,0.12104689203925845,4
1,False,11,0,54,806,0,0,0.0,2
2,False,21,0,119,631,2,220,0.3486529318541997,3
1,True,11,0,50,154,0,0,0.0,2
1,False,41,0,35,993,3,11,0.011077542799597181,3
-1,False,13,0,34,267,4,216,0.8089887640449438,2
3,True,79,0,47,964,13,68,0.07053941908713693,5
3,False,3024,62,73,1173,5,118,0.10059676044330776,4
-2,True,14799,77,33,179,0,0,0.0,1
2,False,137,0,61,1256,1,13,0.010350318471337579,4
1,False,1756,62,101,889,4,330,0.3712035995500562,2
1,False,13,0,57,7381,0,0,0.0,4
-1,False,1,0,38,6981,0,0,0.0,5
-1,False,131,0,51,1216,4,41,0.033717105263157895,3
-2,True,13,0,42,354,0,0,0.0,2
1,False,2335,66,57,955,4,34,0.0356020942408377,3
1,True,3330,71,21,1182,1,15,0.012690355329949238,2
2,True,226,0,120,577,3,85,0.14731369150779897,1
2,True,53,0,66,874,4,95,0.10869565217391304,2
-1,False,43,0,55,612,0,0,0.0,3
3,True,0,0,49,1520,3,47,0.030921052631578946,2
-1,True,41,0,45,790,1,29,0.03670886075949367,3
-1,False,1,0,62,63,0,0,0.0,2
2,True,58,0,36,390,0,0,0.0,1
1,False,56,0,129,2317,4,306,0.1320673284419508,5
3,True,97,0,76,461,3,42,0.0911062906724512,3
2,True,47,0,41,1163,0,0,0.0,3
1,True,157,0,54,972,0,0,0.0,4
